id,source,parent_id,translation_source_id,subject,body_excerpt,raw_label,linked_parent_label,linked_parent_source,linked_parent_label_provenance,linked_parent_confidence,parent_link_status,evidence_group,triggered_rules,proposed_label,proposal_confidence,human_decision,human_note,label_provenance
data_vi:170,data_vi,,,,"Chủ đề: tôi muốn giúp đỡ những nỗ lực tiếp thị của bạn! Xin chào doanh nhân đồng nghiệp, tên tôi là Jon Roberts và tôi đại diện cho một trong những công ty hàng đầu lớn nhất trên Internet. chúng tôi chuyên về khách hàng tiềm năng theo thời gian thực theo quốc gia, mã vùng địa phương và dựa trên giới tính. chúng tôi cũng chạy các chiến dịch tiếp thị tùy chỉnh cho các tổ chức muốn có khách hàng tiềm năng được nhắm mục tiêu nhiều hơn nhờ dòng dịch vụ hoặc sản phẩm của họ. bạn có thể liên hệ với tôi",1,,,,,,commercial_spam,marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:171,data_vi,,,,"Chủ đề: liệu bạn có phải là người tiếp theo được chọn tham gia thử thách công khai của anh ấy không? các chiến lược đơn giản nhưng đã được chứng minh của tôi để tạo ra nhiều luồng công việc có thu nhập không giới hạn - bây giờ hãy để tôi hướng dẫn bạn tận tay và chứng minh điều đó! . . . "" "" Trên truyền hình trực tiếp tôi đã hứa với thế giới rằng tôi sẽ kiếm được 24.000 đô la trong 24 giờ , và . . . tôi đã thất bại - thay vào đó tôi 'bẻ khóa mã' và kiếm được 94.532 đô la. 44 trong 24 giờ. "" tôi ",1,,,,,,commercial_spam,commercial_offer;promotion_discount;marketing_language;product_service_solicitation;password_or_login;financial_information_request;large_fund_bait,spam,medium,,,translated_dataset_mixed_positive
data_vi:173,data_vi,,,,Chủ đề: thông báo lỗi xin chào. đây là chương trình gửi qmail tại nsl. mxlinux 2 . com . tôi e rằng tôi không thể gửi tin nhắn của bạn đến các địa chỉ sau. Đây là một lỗi vĩnh viễn ; Tôi đã bỏ cuộc . xin lỗi nó đã không thành công : địa chỉ này không còn nhận thư nữa . - - - bên dưới dòng này là bản sao của tin nhắn. return -path : đã nhận : ( qmail 30891 được gọi từ mạng ) ; 19/07/2005 10 : 57 : 17 - 0000 đã nhận : từ ntokymo 09176 . được rồi. nt . quảng cáo . ppp . web thông tin . nè . jp ( he,1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:178,data_vi,,,,"Chủ đề: 10 triệu địa chỉ email mới được gửi miễn phí cho bạn trên đĩa CD ! ! ! Thử trước khi mua ! ! hãy sẵn sàng cho một thỏa thuận mà bạn chưa từng thấy trước đây ! 10 triệu địa chỉ email mới hấp dẫn và nhiều hơn thế nữa! Thử trước khi mua ! ! ! ! ! chúng tôi sẽ gửi cho bạn 10 triệu cd cửa hàng tiếp thị internet miễn phí, đây là những gì bạn nhận được: 10 triệu địa chỉ email miễn phí, các trang web đầy đủ chức năng - sẵn sàng nhận đơn đặt hàng đã được chứng minh là các sản phẩm có thể bán lại ",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:183,data_vi,,,,"Chủ đề: hãy là nhà điều tra internet trực tuyến của riêng bạn - mới cho năm 2002 - phần mềm internet để điều tra trực tuyến tìm ra bất cứ điều gì về bất kỳ ai trực tuyến khám phá thông tin về: kẻ thù , con nợ , hàng xóm , bạn bè , nhân viên , đồng nghiệp , sếp của bạn , chính bạn , cộng sự , bạn học cũ hoặc quân nhân , thậm chí là tình yêu mới . trở thành một nhà điều tra internet và khám phá một thế giới mới đầy thú vị với những thông tin có giá trị. với công cụ điều tra internet, bạn có thể đi",1,,,,,,commercial_spam,marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:187,data_vi,,,,"Chủ đề: mua cổ phiếu dầu mỏ ngay bây giờ ở Calgary , Alberta , ngày 7 tháng 7 năm 2005 ( ccnmatthews qua comtex ) - - thay mặt cho smsmobileity , inc . ( công ty ) ( pink sheet : smso ) chủ tịch Rod burn , vui mừng thông báo rằng công ty đã ký một biên bản ghi nhớ ( mou ) với tập đoàn dầu mỏ Quest ( otcbb : qoil ) về một liên doanh trong hai chương trình phát triển của mình ở Texas . hợp đồng thuê nettie gardner nằm ở trung tâm Texas và hợp đồng thuê quận Eastland nằm ở phía bắc trung tâm Texas.",1,,,,,,commercial_spam,commercial_offer;marketing_language,spam,medium,,,translated_dataset_mixed_positive
data_vi:190,data_vi,,,,"Chủ đề: ít thời gian hơn, ít công sức hơn nhưng tiết kiệm hơn. về các biện pháp giảm nhẹ. đòi hỏi năng lượng tốt hơn để đối mặt với thách thức từ cuộc sống hàng ngày? thỉnh thoảng cảm thấy yêu thương và mệt mỏi? để nhanh chóng xoa dịu những phiền não và những khó chịu khác của bạn, hãy đến với khu vực trung tâm của chúng tôi. và biết cách giảm bớt chi phí cung cấp thuốc. thuốc generic chất lượng của chúng tôi chắc chắn sẽ m . đáp ứng nhu cầu của bạn về thuốc chữa bệnh có chất lượng và giá trị lớ",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:191,data_vi,,,,"Chủ đề: bất kỳ loại thuốc nào để cô gái của bạn được hạnh phúc ! cô gái của bạn không hài lòng với tiềm năng của bạn? đừng đợi cho đến khi cô ấy tìm được người đàn ông khác! bấm vào đây để chọn từ rất nhiều tình yêu có hương vị t @ bs ! giá tốt nhất, giao hàng nhanh và hiệu quả được kiểm dịch! ở đây bạn mua nó ngay từ kho! cửa hàng được bbb xác minh và vlsa phê duyệt!",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:193,data_vi,,,,"Chủ đề: re: bạn khỏe không? 8456 hãy điền vào đơn đăng ký ngắn của chúng tôi để có được con số 4 không thể tin được. thế chấp 1% ( tháng 4 ) ( ) tái cấp vốn nhà ( ) sửa nhà ( ) hợp nhất nợ ( ) rút tiền vui lòng nhấp vào đây để đăng ký ngắn hạn của chúng tôi . những điều sau đây không có vấn đề gì và sẽ không ngăn cản bạn nhận được nguồn tài chính mà bạn cần: * * * không thể chứng minh thu nhập * * * tự làm chủ * * * vấn đề tín dụng * * * phá sản gần đây * * * khoản vay bất thường, chúng tôi có h",1,,,,,,commercial_spam,commercial_offer;promotional_call_to_action,spam,medium,,,translated_dataset_mixed_positive
data_vi:194,data_vi,,,,"Chủ đề: diễn đàn ngành #136 diễn đàn ngành phút người đàn ông ii 160 lbs . nhẹ - không cần điện - hoàn thành dưới $ 6000 ! bây giờ mọi người đều có thể trở thành người tạo bọt! dự án nhỏ, một lần? bọt - pak là câu trả lời! ứng dụng bọt tự đóng gói nhỏ nhất để sửa chữa và các công việc nhỏ ! cũng có sẵn: insta-stick, brickbond, Roofpak và nhiều hơn nữa! lấy bản sao của danh mục ngành! tài liệu tham khảo đầy đủ nhất cho ngành của chúng tôi! bấm vào hình trên để tìm hiểu thêm về thiết bị! vấn đề di",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:195,data_vi,,,,"Chủ đề: bộ ký tự logo hoàn hảo = koi 8 - r "" > nghĩ đến việc thổi luồng sinh khí mới vào doanh nghiệp của bạn ? bắt đầu từ việc cải tiến logo mặt trước và nhận dạng thị giác của nó. loqodentity cung cấp thiết kế tùy chỉnh sáng tạo cho loqos, văn phòng phẩm và các trang web. dưới sự quản lý của chúng tôi carefui trao tay những công cụ tiếp thị mạnh mẽ này sẽ mang lại luồng gió mới cho doanh nghiệp của bạn và khiến bạn nổi bật giữa các đối thủ cạnh tranh, bạn chỉ còn cách thành công trong tương la",1,,,,,,commercial_spam,marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:197,data_vi,,,,"Chủ đề: logo, văn phòng phẩm, thiết kế trang web và nhiều hơn thế nữa! Thật sự rất khó để nhớ ra một công ty: thị trường đầy rẫy các sự kiện và thông tin tràn ngập; nhưng một logo bắt mắt, hình tượng đẹp mắt và trang web nổi bật sẽ khiến công việc trở nên dễ dàng hơn nhiều. chúng tôi không hứa rằng havinq đã đặt hàng ioqo, công ty của bạn sẽ tự động trở thành công ty hàng đầu thế giới: rõ ràng là nếu không có sản phẩm tốt, tổ chức kinh doanh hiệu quả và mục tiêu thực tế thì thị trường ngày nay s",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:2,data_vi,,,,"Chủ đề: tất nhiên không thể cưỡng lại được danh tính công ty của bạn Thật khó để nhớ lại một công ty : thị trường tràn ngập thông tin và thông tin tràn ngập ; nhưng một logo bắt mắt, những bức tượng có phong cách và một trang web nổi bật sẽ khiến công việc trở nên dễ dàng hơn nhiều. chúng tôi không hứa rằng havinq đã đặt hàng iogo, công ty của bạn sẽ tự động trở thành công ty hàng đầu thế giới: chắc chắn rằng nếu không có sản phẩm tốt, tổ chức kinh doanh hiệu quả và mục tiêu thực tế thì nó sẽ tr",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:201,data_vi,,,,"Chủ đề: gửi thư không thành công: trả lại thư cho người gửi thư này được tạo tự động bởi phần mềm gửi thư. tin nhắn bạn đã gửi không thể gửi tới một hoặc nhiều người nhận. Đây là một lỗi vĩnh viễn . địa chỉ sau ( es ) không thành công : lưu vào hộp thư đến được tạo bởi kremp - gbr @ 01019 freenet . de hộp thư đã đầy: vượt quá thời gian chờ thử lại - - - - - - đây là bản sao của thư, bao gồm tất cả các tiêu đề. - - - - - - return - path : đã nhận : từ [ 194 . 97 . 50 . 136 ] ( helo = mx 3 . freen",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:204,data_vi,,,,"Chủ đề: bộ ký tự logo hoàn hảo = koi 8 - r "" > nghĩ đến việc thổi luồng sinh khí mới vào doanh nghiệp của bạn ? bắt đầu từ việc cải tiến logo mặt trước và nhận dạng hình ảnh của nó. loqodentity cung cấp thiết kế tùy chỉnh sáng tạo cho logo, văn phòng phẩm và trang web. dưới sự quản lý của chúng tôi hãy cẩn thận với những sức mạnh tiếp thị này sẽ mang lại luồng gió mới cho doanh nghiệp của bạn và khiến bạn nổi bật giữa các đối thủ cạnh tranh, bạn chỉ cần nhấn chuột là có thể đạt được thành công t",1,,,,,,commercial_spam,marketing_language;product_service_solicitation;promotional_call_to_action,spam,medium,,,translated_dataset_mixed_positive
data_vi:207,data_vi,,,,Chủ đề: Tôi đang thay đổi cách tiết kiệm thuốc của bạn hoặc phiên bản xuất bản 70 %. Thermit Pharmshop - cách thành công và đã được chứng minh để tiết kiệm tiền mua súng hỏa mai của chúng ta bằng cách lần hạt Mân Côi. grummet v a neuter g a mittimus ll đơn giản hóa khả năng thanh toán của bạn l r twoties a valetudinary cl operacloak is seaward val Juncture m andmanyother. sự ly khai tốt nhất của prlces. trên toàn thế giới shl laser pplng. đặt hàng dễ dàng cho coatee m. hoàn toàn tự tin xử lý aii,1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:209,data_vi,,,,"Chủ đề: tất nhiên không thể cưỡng lại được danh tính công ty của bạn Thật khó để nhớ lại một công ty : thị trường tràn ngập thông tin và thông tin tràn ngập ; nhưng một logo bắt mắt, hình tượng đẹp mắt và trang web nổi bật sẽ khiến công việc trở nên dễ dàng hơn nhiều. chúng tôi không hứa rằng sau khi đặt mua ioqo, công ty của bạn sẽ tự động trở thành công ty dẫn đầu thế giới: điều chắc chắn là nếu không có sản phẩm tốt, tổ chức kinh doanh hiệu quả và mục tiêu thực tế thì công ty sẽ trở nên hấp d",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
